# x,y,yaw
12.9906,7.2801,2.4127
12.8350,7.4190,2.5536
12.6517,7.5412,2.5967
12.4683,7.6523,2.6192
12.2850,7.7579,2.6779
12.0850,7.8579,2.7707
11.8850,7.9357,2.9495
11.6850,7.9746,3.1138
11.4850,7.9801,-3.0585
11.2850,7.9634,-2.8966
11.0850,7.9134,-2.7611
10.8906,7.8357,-2.6099
10.7017,7.7246,-2.4704
10.5128,7.5746,-2.4023
10.3239,7.4023,-2.3417
10.1350,7.2079,-2.3417
9.9461,7.0134,-2.3865
9.7572,6.8357,-2.4023
9.5683,6.6634,-2.4023
9.3794,6.4912,-2.4023
9.1906,6.3190,-2.3874
9.0072,6.1468,-2.3721
8.8294,5.9746,-2.3721
8.6517,5.8023,-2.3721
8.4739,5.6301,-2.3884
8.2961,5.4634,-2.3408
8.1183,5.2801,-2.2957
7.9461,5.0857,-2.2957
7.7739,4.8912,-2.3114
7.5961,4.6968,-2.3114
7.4183,4.5023,-2.2627
7.2572,4.3079,-2.1910
7.1183,4.1134,-2.1112
7.0017,3.9190,-2.0120
6.9072,3.7190,-1.9656
6.8239,3.5190,-1.9173
6.7517,3.3190,-1.8158
6.7017,3.1190,-1.6539
6.6850,2.9190,-1.5430
6.6906,2.7190,-1.5153
6.7017,2.5190,-1.4328
6.7294,2.3190,-1.3191
6.7794,2.1246,-1.1849
6.8517,1.9468,-0.9908
6.9572,1.7857,-0.8442
7.0906,1.6357,-0.7086
7.2461,1.5023,-0.5880
7.4128,1.3912,-0.4383
7.5906,1.3079,-0.1974
7.7850,1.2690,0.0278
7.9850,1.2746,0.1920
8.1850,1.3134,0.2965
8.3850,1.3746,0.4182
8.5850,1.4634,0.5612
8.7794,1.5857,0.6673
8.9628,1.7301,0.7532
9.1406,1.8968,0.8008
9.3183,2.0801,0.8008
9.4961,2.2634,0.7532
9.6739,2.4301,0.7695
9.8517,2.6023,0.8013
10.0239,2.7801,0.8345
10.1850,2.9579,0.8345
10.3461,3.1357,0.8330
10.5128,3.3190,0.8166
10.6850,3.5023,0.8013
10.8572,3.6801,0.8013
11.0294,3.8579,0.8459
11.2017,4.0523,0.8459
11.3739,4.2468,0.8301
11.5517,4.4412,0.7999
11.7406,4.6357,0.7854
11.9350,4.8301,0.7854
12.1294,5.0246,0.7854
12.3239,5.2190,0.7995
12.5183,5.4190,0.8288
12.7017,5.6190,0.8599
12.8739,5.8190,0.9098
13.0294,6.0190,1.0637
13.1406,6.2190,1.2490
13.2072,6.4190,1.3618
13.2461,6.6023,1.5708
13.2461,6.7857,1.8158
13.2017,6.9634,2.0608
13.1128,7.1301,2.2545
