# x,y,yaw
2.1909,-2.1305,-2.1361
2.0548,-2.3540,-2.1649
1.9210,-2.5420,-2.3126
1.8325,-2.7223,-2.2287
1.7079,-2.8793,-2.3978
1.5212,-3.0379,-2.6114
1.3024,-3.1446,-2.8499
1.0481,-3.1950,-3.1161
0.8301,-3.2040,2.9591
0.6198,-3.1397,2.7496
0.4409,-3.0467,2.5502
0.2303,-2.9105,2.2953
0.1062,-2.7481,2.0844
0.0103,-2.5313,1.8389
-0.0461,-2.3298,1.7533
-0.0289,-2.1300,1.5978
-0.0159,-1.9243,1.3866
0.0364,-1.6838,1.1512
0.1512,-1.4604,1.0812
0.2354,-1.2712,1.1319
0.3294,-1.0884,1.0598
0.4314,-0.8696,1.0904
0.5323,-0.6483,1.1198
0.6460,-0.4217,0.9999
0.7558,-0.2159,1.0385
0.8552,-0.0347,1.0427
0.9871,0.1783,0.9179
1.1158,0.3545,0.9144
1.2549,0.5575,0.9332
1.3650,0.7369,0.9539
1.4659,0.9374,1.0148
1.5762,1.1456,0.9254
1.6855,1.3178,0.9557
1.7780,1.5014,0.9909
1.9290,1.6927,0.7552
2.0790,1.8261,0.5709
2.2936,1.9406,0.3217
2.5128,2.0004,0.0932
2.7462,1.9978,-0.1423
2.9968,1.9358,-0.4007
3.2189,1.8299,-0.6432
3.3815,1.6726,-0.8900
3.4815,1.4769,-1.1361
3.5717,1.2422,-1.3742
3.5757,0.9296,-1.6925
3.5494,0.7164,-1.9081
3.4816,0.5254,-1.9552
3.3986,0.3210,-1.9734
3.3111,0.1210,-2.0664
3.2154,-0.0580,-2.0731
3.1160,-0.2658,-2.0777
3.0182,-0.4723,-2.1784
2.8815,-0.6776,-2.1645
2.7675,-0.8622,-2.1357
2.6515,-1.0749,-2.0986
2.5468,-1.2816,-2.1135
2.4441,-1.4913,-2.1307
2.3545,-1.7072,-2.0953
2.2451,-1.9119,-2.1391
2.1402,-2.0954,-2.0885
2.0429,-2.2897,-2.0734
