# x,y,yaw  (short_smooth.csv, last 7 pts trimmed)
5.6917,1.5472,-0.2663
5.7890,1.5207,-0.2663
5.8863,1.4941,-0.2663
5.9835,1.4676,-0.2663
6.0808,1.4411,-0.2662
6.1781,1.4145,-0.2563
6.2756,1.3890,-0.2376
6.3736,1.3652,-0.2287
6.4718,1.3424,-0.2189
6.5702,1.3205,-0.2187
6.6687,1.2986,-0.2185
6.7671,1.2768,-0.1740
6.8663,1.2593,-0.1105
6.9665,1.2482,-0.0992
7.0668,1.2382,-0.0833
7.1673,1.2298,-0.0715
7.2678,1.2226,-0.0554
7.3685,1.2170,-0.0409
7.4692,1.2129,-0.1224
7.5699,1.2005,-0.1320
7.6711,1.1871,-0.0149
7.7733,1.1856,0.1022
7.8753,1.1960,0.2195
7.9756,1.2184,0.3374
8.0720,1.2522,0.4563
8.1638,1.2973,0.5760
8.2484,1.3522,0.6960
8.3235,1.4150,0.8195
8.3879,1.4839,0.9513
8.4426,1.5607,1.0792
8.4851,1.6399,1.2182
8.5163,1.7247,1.3448
8.5375,1.8172,1.4764
8.5464,1.9105,1.6077
8.5429,2.0053,1.7371
8.5270,2.0999,1.8621
8.4988,2.1940,1.9843
8.4586,2.2856,2.1043
8.4069,2.3731,2.2236
8.3450,2.4541,2.3414
8.2734,2.5278,2.4587
8.1940,2.5924,2.5759
8.1076,2.6473,2.6929
8.0157,2.6915,2.7678
7.9208,2.7287,2.7137
7.8292,2.7705,2.7407
7.7364,2.8099,2.8276
7.6406,2.8410,2.8553
7.5439,2.8695,2.9530
7.4449,2.8883,2.9766
7.3455,2.9049,2.9762
7.2460,2.9215,2.9761
7.1466,2.9381,2.9765
7.0471,2.9547,2.9766
6.9476,2.9712,2.9974
6.8479,2.9857,3.0035
6.7480,2.9996,3.0035
6.6481,3.0135,3.0035
6.5483,3.0274,3.0246
6.4481,3.0391,3.0310
6.3479,3.0503,3.0524
6.2475,3.0592,3.0588
6.1470,3.0676,3.0584
6.0465,3.0760,3.0583
5.9460,3.0843,3.0583
5.8456,3.0927,3.0756
5.7449,3.0994,2.9844
5.6452,3.1152,2.8682
5.5464,3.1429,2.9743
5.4459,3.1599,3.0909
5.3432,3.1651,-3.0754
5.2405,3.1583,-2.9579
5.1393,3.1395,-2.8396
5.0412,3.1089,-2.7201
4.9484,3.0673,-2.5986
4.8622,3.0153,-2.4749
4.7837,2.9535,-2.3533
4.7163,2.8857,-2.2300
4.6612,2.8147,-2.0884
4.6183,2.7392,-1.9435
4.5883,2.6625,-1.7923
4.5696,2.5793,-1.6547
4.5620,2.4896,-1.5144
4.5672,2.3984,-1.3839
4.5848,2.3050,-1.2518
4.6148,2.2143,-1.1263
4.6571,2.1254,-1.0045
4.7114,2.0401,-0.8841
4.7762,1.9610,-0.7646
4.8501,1.8902,-0.6469
4.9325,1.8279,-0.5299
