# x,y,yaw
2.0068,-2.4085,-2.0350
1.8848,-2.6640,-2.0872
1.7064,-2.9158,-2.3380
1.5844,-3.1397,-2.3750
1.4117,-3.3232,-2.5936
1.2152,-3.4460,-2.8037
0.9872,-3.5163,-3.0263
0.7631,-3.5304,3.0441
0.5612,-3.4965,2.8502
0.3508,-3.4082,2.6122
0.1719,-3.2723,2.3617
0.0333,-3.1122,2.1510
-0.0797,-2.8998,1.9891
-0.1458,-2.7077,1.8012
-0.1834,-2.5110,1.6073
-0.1735,-2.2777,1.3597
-0.1364,-2.0643,1.2834
-0.0531,-1.8319,1.1498
0.0188,-1.6352,1.1735
0.0960,-1.4165,1.2089
0.1613,-1.1849,1.1974
0.2494,-0.9608,1.0402
0.3414,-0.7775,0.9483
0.4533,-0.6116,0.9271
0.5831,-0.4133,0.9649
0.6896,-0.2382,0.9898
0.7945,-0.0632,0.9265
0.9111,0.1124,0.8958
1.0299,0.2784,0.8982
1.1761,0.4722,0.9136
1.2833,0.6484,0.8860
1.4072,0.8411,0.9294
1.5239,1.0116,0.9499
1.6531,1.2153,0.9853
1.7541,1.4044,1.0165
1.8585,1.6114,1.0565
1.9473,1.7947,1.0288
2.0516,1.9748,0.9136
2.1833,2.1470,0.7204
2.3825,2.2908,0.4849
2.5968,2.3840,0.2548
2.8239,2.4375,0.0372
3.0746,2.3339,-0.5006
3.2326,2.2031,-0.7548
3.3779,2.0355,-0.9634
3.4541,1.8493,-1.2125
3.5039,1.5948,-1.4692
3.5290,1.3918,-1.5734
3.5450,1.1798,-1.6052
3.5345,0.9205,-1.7206
3.5015,0.6670,-1.7918
3.4407,0.4370,-1.8489
3.3667,0.2261,-2.0299
3.2684,0.0417,-2.0219
3.1699,-0.2239,-2.0019
3.0941,-0.4164,-2.0370
2.9929,-0.6315,-2.0235
2.8819,-0.8574,-2.0906
2.7923,-1.0605,-2.1533
2.6879,-1.2423,-2.1382
2.5927,-1.4235,-2.1942
2.4714,-1.6457,-2.1531
2.3552,-1.8556,-2.1506
2.2310,-2.0518,-2.1522
